TITLE = Flow
VARIABLES = xc, yc, rho
Zone T = Omega I = 81 J = 81
0.792899	0.0167527	0
0.808625	0.0167527	0
0.824674	0.0167527	0
0.841044	0.0167527	0
0.857733	0.0167527	0
0.87474	0.0167527	0
0.892062	0.0167527	0
0.909695	0.0167527	0
0.927637	0.0167527	0
0.945883	0.0167527	0
0.964428	0.0167527	0
0.983267	0.0167527	0
1.00239	0.0167527	0
1.0218	0.0167527	0
1.04148	0.0167527	0
1.06143	0.0167527	0
1.08164	0.0167527	0
1.1021	0.0167527	0
1.12279	0.0167527	0
1.14372	0.0167527	0
1.16487	0.0167527	0
1.18623	0.0167527	0
1.20778	0.0167527	0
1.22952	0.0167527	0
1.25143	0.0167527	0
1.27351	0.0167527	0
1.29573	0.0167527	0
1.31808	0.0167527	0
1.34056	0.0167527	0
1.36314	0.0167527	0
1.38581	0.0167527	0
1.40855	0.0167527	0
1.43136	0.0167527	0
1.45422	0.0167527	0
1.4771	0.0167527	0
1.5	0.0167527	0
-0	0.0186771	0
0.034319	0.0186771	0
0.0684314	0.0186771	0
0.102136	0.0186771	0
0.135239	0.0186771	0
0.167565	0.0186771	0
0.198951	0.0186771	0
0.229258	0.0186771	0
0.258367	0.0186771	0
0.286181	0.0186771	0
0.31263	0.0186771	0
0.337663	0.0186771	0
0.361252	0.0186771	0
0.383387	0.0186771	0
0.404079	0.0186771	0
0.42335	0.0186771	0
0.441237	0.0186771	0
0.457787	0.0186771	0
0.473056	0.0186771	0
0.487105	0.0186771	0
0.5	0.0186771	0
0.508348	0.0186771	0
0.516943	0.0186771	0
0.525789	0.0186771	0
0.534892	0.0186771	0
0.544256	0.0186771	0
0.553887	0.0186771	0
0.563789	0.0186771	0
0.573967	0.0186771	0
0.584425	0.0186771	0
0.595169	0.0186771	0
0.606201	0.0186771	0
0.617526	0.0186771	0
0.629149	0.0186771	0
0.641073	0.0186771	0
0.653301	0.0186771	0
0.665836	0.0186771	0
0.678683	0.0186771	0
0.691842	0.0186771	0
0.705318	0.0186771	0
0.719112	0.0186771	0
0.733225	0.0186771	0
0.74766	0.0186771	0
0.762417	0.0186771	0
0.777496	0.0186771	0
0.792899	0.0186771	0
0.808625	0.0186771	0
0.824674	0.0186771	0
0.841044	0.0186771	0
0.857733	0.0186771	0
0.87474	0.0186771	0
0.892062	0.0186771	0
0.909695	0.0186771	0
0.927637	0.0186771	0
0.945883	0.0186771	0
0.964428	0.0186771	0
0.983267	0.0186771	0
1.00239	0.0186771	0
1.0218	0.0186771	0
1.04148	0.0186771	0
1.06143	0.0186771	0
1.08164	0.0186771	0
1.1021	0.0186771	0
1.12279	0.0186771	0
1.14372	0.0186771	0
1.16487	0.0186771	0
1.18623	0.0186771	0
1.20778	0.0186771	0
1.22952	0.0186771	0
1.25143	0.0186771	0
1.27351	0.0186771	0
1.29573	0.0186771	0
1.31808	0.0186771	0
1.34056	0.0186771	0
1.36314	0.0186771	0
1.38581	0.0186771	0
1.40855	0.0186771	0
1.43136	0.0186771	0
1.45422	0.0186771	0
1.4771	0.0186771	0
1.5	0.0186771	0
-0	0.0207215	0
0.034319	0.0207215	0
0.0684314	0.0207215	0
0.102136	0.0207215	0
0.135239	0.0207215	0
0.167565	0.0207215	0
0.198951	0.0207215	0
0.229258	0.0207215	0
0.258367	0.0207215	0
0.286181	0.0207215	0
0.31263	0.0207215	0
0.337663	0.0207215	0
0.361252	0.0207215	0
0.383387	0.0207215	0
0.404079	0.0207215	0
0.42335	0.0207215	0
0.441237	0.0207215	0
0.457787	0.0207215	0
0.473056	0.0207215	0
0.487105	0.0207215	0
0.5	0.0207215	0
0.508348	0.0207215	0
0.516943	0.0207215	0
0.525789	0.0207215	0
0.534892	0.0207215	0
0.544256	0.0207215	0
0.553887	0.0207215	0
0.563789	0.0207215	0
0.573967	0.0207215	0
0.584425	0.0207215	0
0.595169	0.0207215	0
0.606201	0.0207215	0
0.617526	0.0207215	0
0.629149	0.0207215	0
0.641073	0.0207215	0
0.653301	0.0207215	0
0.665836	0.0207215	0
0.678683	0.0207215	0
0.691842	0.0207215	0
0.705318	0.0207215	0
0.719112	0.0207215	0
0.733225	0.0207215	0
0.74766	0.0207215	0
0.762417	0.0207215	0
0.777496	0.0207215	0
0.792899	0.0207215	0
0.808625	0.0207215	0
0.824674	0.0207215	0
0.841044	0.0207215	0
0.857733	0.0207215	0
0.87474	0.0207215	0
0.892062	0.0207215	0
0.909695	0.0207215	0
0.927637	0.0207215	0
0.945883	0.0207215	0
0.964428	0.0207215	0
0.983267	0.0207215	0
1.00239	0.0207215	0
1.0218	0.0207215	0
1.04148	0.0207215	0
1.06143	0.0207215	0
1.08164	0.0207215	0
1.1021	0.0207215	0
1.12279	0.0207215	0
1.14372	0.0207215	0
1.16487	0.0207215	0
1.18623	0.0207215	0
1.20778	0.0207215	0
1.22952	0.0207215	0
1.25143	0.0207215	0
1.27351	0.0207215	0
1.29573	0.0207215	0
1.31808	0.0207215	0
1.34056	0.0207215	0
1.36314	0.0207215	0
1.38581	0.0207215	0
1.40855	0.0207215	0
1.43136	0.0207215	0
1.45422	0.0207215	0
1.4771	0.0207215	0
1.5	0.0207215	0
-0	0.0228932	0
0.034319	0.0228932	0
0.0684314	0.0228932	0
0.102136	0.0228932	0
0.135239	0.0228932	0
0.167565	0.0228932	0
0.198951	0.0228932	0
0.229258	0.0228932	0
0.258367	0.0228932	0
0.286181	0.0228932	0
0.31263	0.0228932	0
0.337663	0.0228932	0
0.361252	0.0228932	0
0.383387	0.0228932	0
0.404079	0.0228932	0
0.42335	0.0228932	0
0.441237	0.0228932	0
0.457787	0.0228932	0
0.473056	0.0228932	0
0.487105	0.0228932	0
0.5	0.0228932	0
0.508348	0.0228932	0
0.516943	0.0228932	0
0.525789	0.0228932	0
0.534892	0.0228932	0
0.544256	0.0228932	0
0.553887	0.0228932	0
0.563789	0.0228932	0
0.573967	0.0228932	0
0.584425	0.0228932	0
0.595169	0.0228932	0
0.606201	0.0228932	0
0.617526	0.0228932	0
0.629149	0.0228932	0
0.641073	0.0228932	0
0.653301	0.0228932	0
0.665836	0.0228932	0
0.678683	0.0228932	0
0.691842	0.0228932	0
0.705318	0.0228932	0
0.719112	0.0228932	0
0.733225	0.0228932	0
0.74766	0.0228932	0
0.762417	0.0228932	0
0.777496	0.0228932	0
0.792899	0.0228932	0
0.808625	0.0228932	0
0.824674	0.0228932	0
0.841044	0.0228932	0
0.857733	0.0228932	0
0.87474	0.0228932	0
0.892062	0.0228932	0
0.909695	0.0228932	0
0.927637	0.0228932	0
0.945883	0.0228932	0
0.964428	0.0228932	0
0.983267	0.0228932	0
1.00239	0.0228932	0
1.0218	0.0228932	0
1.04148	0.0228932	0
1.06143	0.0228932	0
1.08164	0.0228932	0
1.1021	0.0228932	0
1.12279	0.0228932	0
1.14372	0.0228932	0
1.16487	0.0228932	0
1.18623	0.0228932	0
1.20778	0.0228932	0
1.22952	0.0228932	0
1.25143	0.0228932	0
1.27351	0.0228932	0
1.29573	0.0228932	0
1.31808	0.0228932	0
1.34056	0.0228932	0
1.36314	0.0228932	0
1.38581	0.0228932	0
1.40855	0.0228932	0
1.43136	0.0228932	0
1.45422	0.0228932	0
1.4771	0.0228932	0
1.5	0.0228932	0
-0	0.0251997	0
0.034319	0.0251997	0
0.0684314	0.0251997	0
0.102136	0.0251997	0
0.135239	0.0251997	0
0.167565	0.0251997	0
0.198951	0.0251997	0
0.229258	0.0251997	0
0.258367	0.0251997	0
0.286181	0.0251997	0
0.31263	0.0251997	0
0.337663	0.0251997	0
0.361252	0.0251997	0
0.383387	0.0251997	0
0.404079	0.0251997	0
0.42335	0.0251997	0
0.441237	0.0251997	0
0.457787	0.0251997	0
0.473056	0.0251997	0
0.487105	0.0251997	0
0.5	0.0251997	0
0.508348	0.0251997	0
0.516943	0.0251997	0
0.525789	0.0251997	0
0.534892	0.0251997	0
0.544256	0.0251997	0
0.553887	0.0251997	0
0.563789	0.0251997	0
0.573967	0.0251997	0
0.584425	0.0251997	0
0.595169	0.0251997	0
0.606201	0.0251997	0
0.617526	0.0251997	0
0.629149	0.0251997	0
0.641073	0.0251997	0
0.653301	0.0251997	0
0.665836	0.0251997	0
0.678683	0.0251997	0
0.691842	0.0251997	0
0.705318	0.0251997	0
0.719112	0.0251997	0
0.733225	0.0251997	0
0.74766	0.0251997	0
0.762417	0.0251997	0
0.777496	0.0251997	0
0.792899	0.0251997	0
0.808625	0.0251997	0
0.824674	0.0251997	0
0.841044	0.0251997	0
0.857733	0.0251997	0
0.87474	0.0251997	0
0.892062	0.0251997	0
0.909695	0.0251997	0
0.927637	0.0251997	0
0.945883	0.0251997	0
0.964428	0.0251997	0
0.983267	0.0251997	0
1.00239	0.0251997	0
1.0218	0.0251997	0
1.04148	0.0251997	0
1.06143	0.0251997	0
1.08164	0.0251997	0
1.1021	0.0251997	0
1.12279	0.0251997	0
1.14372	0.0251997	0
1.16487	0.0251997	0
1.18623	0.0251997	0
1.20778	0.0251997	0
1.22952	0.0251997	0
1.25143	0.0251997	0
1.27351	0.0251997	0
1.29573	0.0251997	0
1.31808	0.0251997	0
1.34056	0.0251997	0
1.36314	0.0251997	0
1.38581	0.0251997	0
1.40855	0.0251997	0
1.43136	0.0251997	0
1.45422	0.0251997	0
1.4771	0.0251997	0
1.5	0.0251997	0
-0	0.0276491	0
0.034319	0.0276491	0
0.0684314	0.0276491	0
0.102136	0.0276491	0
0.135239	0.0276491	0
0.167565	0.0276491	0
0.198951	0.0276491	0
0.229258	0.0276491	0
0.258367	0.0276491	0
0.286181	0.0276491	0
0.31263	0.0276491	0
0.337663	0.0276491	0
0.361252	0.0276491	0
0.383387	0.0276491	0
0.404079	0.0276491	0
0.42335	0.0276491	0
0.441237	0.0276491	0
0.457787	0.0276491	0
0.473056	0.0276491	0
0.487105	0.0276491	0
0.5	0.0276491	0
0.508348	0.0276491	0
0.516943	0.0276491	0
0.525789	0.0276491	0
0.534892	0.0276491	0
0.544256	0.0276491	0
0.553887	0.0276491	0
0.563789	0.0276491	0
0.573967	0.0276491	0
0.584425	0.0276491	0
0.595169	0.0276491	0
0.606201	0.0276491	0
0.617526	0.0276491	0
0.629149	0.0276491	0
0.641073	0.0276491	0
0.653301	0.0276491	0
0.665836	0.0276491	0
0.678683	0.0276491	0
0.691842	0.0276491	0
0.705318	0.0276491	0
0.719112	0.0276491	0
0.733225	0.0276491	0
0.74766	0.0276491	0
0.762417	0.0276491	0
0.777496	0.0276491	0
0.792899	0.0276491	0
0.808625	0.0276491	0
0.824674	0.0276491	0
0.841044	0.0276491	0
0.857733	0.0276491	0
0.87474	0.0276491	0
0.892062	0.0276491	0
0.909695	0.0276491	0
0.927637	0.0276491	0
0.945883	0.0276491	0
0.964428	0.0276491	0
0.983267	0.0276491	0
1.00239	0.0276491	0
1.0218	0.0276491	0
1.04148	0.0276491	0
1.06143	0.0276491	0
1.08164	0.0276491	0
1.1021	0.0276491	0
1.12279	0.0276491	0
1.14372	0.0276491	0
1.16487	0.0276491	0
1.18623	0.0276491	0
1.20778	0.0276491	0
1.22952	0.0276491	0
1.25143	0.0276491	0
1.27351	0.0276491	0
1.29573	0.0276491	0
1.31808	0.0276491	0
1.34056	0.0276491	0
1.36314	0.0276491	0
1.38581	0.0276491	0
1.40855	0.0276491	0
1.43136	0.0276491	0
1.45422	0.0276491	0
1.4771	0.0276491	0
1.5	0.0276491	0
-0	0.0302499	0
0.034319	0.0302499	0
0.0684314	0.0302499	0
0.102136	0.0302499	0
0.135239	0.0302499	0
0.167565	0.0302499	0
0.198951	0.0302499	0
0.229258	0.0302499	0
0.258367	0.0302499	0
0.286181	0.0302499	0
0.31263	0.0302499	0
0.337663	0.0302499	0
0.361252	0.0302499	0
0.383387	0.0302499	0
0.404079	0.0302499	0
0.42335	0.0302499	0
0.441237	0.0302499	0
0.457787	0.0302499	0
0.473056	0.0302499	0
0.487105	0.0302499	0
0.5	0.0302499	0
0.508348	0.0302499	0
0.516943	0.0302499	0
0.525789	0.0302499	0
0.534892	0.0302499	0
0.544256	0.0302499	0
0.553887	0.0302499	0
0.563789	0.0302499	0
0.573967	0.0302499	0
0.584425	0.0302499	0
0.595169	0.0302499	0
0.606201	0.0302499	0
0.617526	0.0302499	0
0.629149	0.0302499	0
0.641073	0.0302499	0
0.653301	0.0302499	0
0.665836	0.0302499	0
0.678683	0.0302499	0
0.691842	0.0302499	0
0.705318	0.0302499	0
0.719112	0.0302499	0
0.733225	0.0302499	0
0.74766	0.0302499	0
0.762417	0.0302499	0
0.777496	0.0302499	0
0.792899	0.0302499	0
0.808625	0.0302499	0
0.824674	0.0302499	0
0.841044	0.0302499	0
0.857733	0.0302499	0
0.87474	0.0302499	0
0.892062	0.0302499	0
0.909695	0.0302499	0
0.927637	0.0302499	0
0.945883	0.0302499	0
0.964428	0.0302499	0
0.983267	0.0302499	0
1.00239	0.0302499	0
1.0218	0.0302499	0
1.04148	0.0302499	0
1.06143	0.0302499	0
1.08164	0.0302499	0
1.1021	0.0302499	0
1.12279	0.0302499	0
1.14372	0.0302499	0
1.16487	0.0302499	0
1.18623	0.0302499	0
1.20778	0.0302499	0
1.22952	0.0302499	0
1.25143	0.0302499	0
1.27351	0.0302499	0
1.29573	0.0302499	0
1.31808	0.0302499	0
1.34056	0.0302499	0
1.36314	0.0302499	0
1.38581	0.0302499	0
1.40855	0.0302499	0
1.43136	0.0302499	0
1.45422	0.0302499	0
1.4771	0.0302499	0
1.5	0.0302499	0
-0	0.0330109	0
0.034319	0.0330109	0
0.0684314	0.0330109	0
0.102136	0.0330109	0
0.135239	0.0330109	0
0.167565	0.0330109	0
0.198951	0.0330109	0
0.229258	0.0330109	0
0.258367	0.0330109	0
0.286181	0.0330109	0
0.31263	0.0330109	0
0.337663	0.0330109	0
0.361252	0.0330109	0
0.383387	0.0330109	0
0.404079	0.0330109	0
0.42335	0.0330109	0
0.441237	0.0330109	0
0.457787	0.0330109	0
0.473056	0.0330109	0
0.487105	0.0330109	0
0.5	0.0330109	0
0.508348	0.0330109	0
0.516943	0.0330109	0
0.525789	0.0330109	0
0.534892	0.0330109	0
0.544256	0.0330109	0
0.553887	0.0330109	0
0.563789	0.0330109	0
0.573967	0.0330109	0
0.584425	0.0330109	0
0.595169	0.0330109	0
0.606201	0.0330109	0
0.617526	0.0330109	0
0.629149	0.0330109	0
0.641073	0.0330109	0
0.653301	0.0330109	0
0.665836	0.0330109	0
0.678683	0.0330109	0
0.691842	0.0330109	0
0.705318	0.0330109	0
0.719112	0.0330109	0
0.733225	0.0330109	0
0.74766	0.0330109	0
0.762417	0.0330109	0
0.777496	0.0330109	0
0.792899	0.0330109	0
0.808625	0.0330109	0
0.824674	0.0330109	0
0.841044	0.0330109	0
0.857733	0.0330109	0
0.87474	0.0330109	0
0.892062	0.0330109	0
0.909695	0.0330109	0
0.927637	0.0330109	0
0.945883	0.0330109	0
0.964428	0.0330109	0
0.983267	0.0330109	0
1.00239	0.0330109	0
1.0218	0.0330109	0
1.04148	0.0330109	0
1.06143	0.0330109	0
1.08164	0.0330109	0
1.1021	0.0330109	0
1.12279	0.0330109	0
1.14372	0.0330109	0
1.16487	0.0330109	0
1.18623	0.0330109	0
1.20778	0.0330109	0
1.22952	0.0330109	0
1.25143	0.0330109	0
1.27351	0.0330109	0
1.29573	0.0330109	0
1.31808	0.0330109	0
1.34056	0.0330109	0
1.36314	0.0330109	0
1.38581	0.0330109	0
1.40855	0.0330109	0
1.43136	0.0330109	0
1.45422	0.0330109	0
1.4771	0.0330109	0
1.5	0.0330109	0
-0	0.0359416	0
0.034319	0.0359416	0
0.0684314	0.0359416	0
0.102136	0.0359416	0
0.135239	0.0359416	0
0.167565	0.0359416	0
0.198951	0.0359416	0
0.229258	0.0359416	0
0.258367	0.0359416	0
0.286181	0.0359416	0
0.31263	0.0359416	0
0.337663	0.0359416	0
0.361252	0.0359416	0
0.383387	0.0359416	0
0.404079	0.0359416	0
0.42335	0.0359416	0
0.441237	0.0359416	0
0.457787	0.0359416	0
0.473056	0.0359416	0
0.487105	0.0359416	0
0.5	0.0359416	0
0.508348	0.0359416	0
0.516943	0.0359416	0
0.525789	0.0359416	0
0.534892	0.0359416	0
0.544256	0.0359416	0
0.553887	0.0359416	0
0.563789	0.0359416	0
0.573967	0.0359416	0
0.584425	0.0359416	0
0.595169	0.0359416	0
0.606201	0.0359416	0
0.617526	0.0359416	0
0.629149	0.0359416	0
0.641073	0.0359416	0
0.653301	0.0359416	0
0.665836	0.0359416	0
0.678683	0.0359416	0
0.691842	0.0359416	0
0.705318	0.0359416	0
0.719112	0.0359416	0
0.733225	0.0359416	0
0.74766	0.0359416	0
0.762417	0.0359416	0
0.777496	0.0359416	0
0.792899	0.0359416	0
0.808625	0.0359416	0
0.824674	0.0359416	0
0.841044	0.0359416	0
0.857733	0.0359416	0
0.87474	0.0359416	0
0.892062	0.0359416	0
0.909695	0.0359416	0
0.927637	0.0359416	0
0.945883	0.0359416	0
0.964428	0.0359416	0
0.983267	0.0359416	0
1.00239	0.0359416	0
1.0218	0.0359416	0
1.04148	0.0359416	0
1.06143	0.0359416	0
1.08164	0.0359416	0
1.1021	0.0359416	0
1.12279	0.0359416	0
1.14372	0.0359416	0
1.16487	0.0359416	0
1.18623	0.0359416	0
1.20778	0.0359416	0
1.22952	0.0359416	0
1.25143	0.0359416	0
1.27351	0.0359416	0
1.29573	0.0359416	0
1.31808	0.0359416	0
1.34056	0.0359416	0
1.36314	0.0359416	0
1.38581	0.0359416	0
1.40855	0.0359416	0
1.43136	0.0359416	0
1.45422	0.0359416	0
1.4771	0.0359416	0
1.5	0.0359416	0
-0	0.0390517	0
0.034319	0.0390517	0
0.0684314	0.0390517	0
0.102136	0.0390517	0
0.135239	0.0390517	0
0.167565	0.0390517	0
0.198951	0.0390517	0
0.229258	0.0390517	0
0.258367	0.0390517	0
0.286181	0.0390517	0
0.31263	0.0390517	0
0.337663	0.0390517	0
0.361252	0.0390517	0
0.383387	0.0390517	0
0.404079	0.0390517	0
0.42335	0.0390517	0
0.441237	0.0390517	0
0.457787	0.0390517	0
0.473056	0.0390517	0
0.487105	0.0390517	0
0.5	0.0390517	0
0.508348	0.0390517	0
0.516943	0.0390517	0
0.525789	0.0390517	0
0.534892	0.0390517	0
0.544256	0.0390517	0
0.553887	0.0390517	0
0.563789	0.0390517	0
0.573967	0.0390517	0
0.584425	0.0390517	0
0.595169	0.0390517	0
0.606201	0.0390517	0
0.617526	0.0390517	0
0.629149	0.0390517	0
0.641073	0.0390517	0
0.653301	0.0390517	0
0.665836	0.0390517	0
0.678683	0.0390517	0
0.691842	0.0390517	0
0.705318	0.0390517	0
0.719112	0.0390517	0
0.733225	0.0390517	0
0.74766	0.0390517	0
0.762417	0.0390517	0
0.777496	0.0390517	0
0.792899	0.0390517	0
0.808625	0.0390517	0
0.824674	0.0390517	0
0.841044	0.0390517	0
0.857733	0.0390517	0
0.87474	0.0390517	0
0.892062	0.0390517	0
0.909695	0.0390517	0
0.927637	0.0390517	0
0.945883	0.0390517	0
0.964428	0.0390517	0
0.983267	0.0390517	0
1.00239	0.0390517	0
1.0218	0.0390517	0
1.04148	0.0390517	0
1.06143	0.0390517	0
1.08164	0.0390517	0
1.1021	0.0390517	0
1.12279	0.0390517	0
1.14372	0.0390517	0
1.16487	0.0390517	0
1.18623	0.0390517	0
1.20778	0.0390517	0
1.22952	0.0390517	0
1.25143	0.0390517	0
1.27351	0.0390517	0
1.29573	0.0390517	0
1.31808	0.0390517	0
1.34056	0.0390517	0
1.36314	0.0390517	0
1.38581	0.0390517	0
1.40855	0.0390517	0
1.43136	0.0390517	0
1.45422	0.0390517	0
1.4771	0.0390517	0
1.5	0.0390517	0
-0	0.0423518	0
0.034319	0.0423518	0
0.0684314	0.0423518	0
0.102136	0.0423518	0
0.135239	0.0423518	0
0.167565	0.0423518	0
0.198951	0.0423518	0
0.229258	0.0423518	0
0.258367	0.0423518	0
0.286181	0.0423518	0
0.31263	0.0423518	0
0.337663	0.0423518	0
0.361252	0.0423518	0
0.383387	0.0423518	0
0.404079	0.0423518	0
0.42335	0.0423518	0
0.441237	0.0423518	0
0.457787	0.0423518	0
0.473056	0.0423518	0
0.487105	0.0423518	0
0.5	0.0423518	0
0.508348	0.0423518	0
0.516943	0.0423518	0
0.525789	0.0423518	0
0.534892	0.0423518	0
0.544256	0.0423518	0
0.553887	0.0423518	0
0.563789	0.0423518	0
0.573967	0.0423518	0
0.584425	0.0423518	0
0.595169	0.0423518	0
0.606201	0.0423518	0
0.617526	0.0423518	0
0.629149	0.0423518	0
0.641073	0.0423518	0
0.653301	0.0423518	0
0.665836	0.0423518	0
0.678683	0.0423518	0
0.691842	0.0423518	0
0.705318	0.0423518	0
0.719112	0.0423518	0
0.733225	0.0423518	0
0.74766	0.0423518	0
0.762417	0.0423518	0
0.777496	0.0423518	0
0.792899	0.0423518	0
0.808625	0.0423518	0
0.824674	0.0423518	0
0.841044	0.0423518	0
0.857733	0.0423518	0
0.87474	0.0423518	0
0.892062	0.0423518	0
0.909695	0.0423518	0
0.927637	0.0423518	0
0.945883	0.0423518	0
0.964428	0.0423518	0
0.983267	0.0423518	0
1.00239	0.0423518	0
1.0218	0.0423518	0
1.04148	0.0423518	0
1.06143	0.0423518	0
1.08164	0.0423518	0
1.1021	0.0423518	0
1.12279	0.0423518	0
1.14372	0.0423518	0
1.16487	0.0423518	0
1.18623	0.0423518	0
1.20778	0.0423518	0
1.22952	0.0423518	0
1.25143	0.0423518	0
1.27351	0.0423518	0
1.29573	0.0423518	0
1.31808	0.0423518	0
1.34056	0.0423518	0
1.36314	0.0423518	0
1.38581	0.0423518	0
1.40855	0.0423518	0
1.43136	0.0423518	0
1.45422	0.0423518	0
1.4771	0.0423518	0
1.5	0.0423518	0
-0	0.0458525	0
0.034319	0.0458525	0
0.0684314	0.0458525	0
0.102136	0.0458525	0
0.135239	0.0458525	0
0.167565	0.0458525	0
0.198951	0.0458525	0
0.229258	0.0458525	0
0.258367	0.0458525	0
0.286181	0.0458525	0
0.31263	0.0458525	0
0.337663	0.0458525	0
0.361252	0.0458525	0
0.383387	0.0458525	0
0.404079	0.0458525	0
0.42335	0.0458525	0
0.441237	0.0458525	0
0.457787	0.0458525	0
0.473056	0.0458525	0
0.487105	0.0458525	0
0.5	0.0458525	0
0.508348	0.0458525	0
0.516943	0.0458525	0
0.525789	0.0458525	0
0.534892	0.0458525	0
0.544256	0.0458525	0
0.553887	0.0458525	0
0.563789	0.0458525	0
0.573967	0.0458525	0
0.584425	0.0458525	0
0.595169	0.0458525	0
0.606201	0.0458525	0
0.617526	0.0458525	0
0.629149	0.0458525	0
0.641073	0.0458525	0
0.653301	0.0458525	0
0.665836	0.0458525	0
0.678683	0.0458525	0
0.691842	0.0458525	0
0.705318	0.0458525	0
0.719112	0.0458525	0
0.733225	0.0458525	0
0.74766	0.0458525	0
0.762417	0.0458525	0
0.777496	0.0458525	0
0.792899	0.0458525	0
0.808625	0.0458525	0
0.824674	0.0458525	0
0.841044	0.0458525	0
0.857733	0.0458525	0
0.87474	0.0458525	0
0.892062	0.0458525	0
0.909695	0.0458525	0
0.927637	0.0458525	0
0.945883	0.0458525	0
0.964428	0.0458525	0
0.983267	0.0458525	0
1.00239	0.0458525	0
1.0218	0.0458525	0
1.04148	0.0458525	0
1.06143	0.0458525	0
1.08164	0.0458525	0
1.1021	0.0458525	0
1.12279	0.0458525	0
1.14372	0.0458525	0
1.16487	0.0458525	0
1.18623	0.0458525	0
1.20778	0.0458525	0
1.22952	0.0458525	0
1.25143	0.0458525	0
1.27351	0.0458525	0
1.29573	0.0458525	0
1.31808	0.0458525	0
1.34056	0.0458525	0
1.36314	0.0458525	0
1.38581	0.0458525	0
1.40855	0.0458525	0
1.43136	0.0458525	0
1.45422	0.0458525	0
1.4771	0.0458525	0
1.5	0.0458525	0
-0	0.0495654	0
0.034319	0.0495654	0
0.0684314	0.0495654	0
0.102136	0.0495654	0
0.135239	0.0495654	0
0.167565	0.0495654	0
0.198951	0.0495654	0
0.229258	0.0495654	0
0.258367	0.0495654	0
0.286181	0.0495654	0
0.31263	0.0495654	0
0.337663	0.0495654	0
0.361252	0.0495654	0
0.383387	0.0495654	0
0.404079	0.0495654	0
0.42335	0.0495654	0
0.441237	0.0495654	0
0.457787	0.0495654	0
0.473056	0.0495654	0
0.487105	0.0495654	0
0.5	0.0495654	0
0.508348	0.0495654	0
0.516943	0.0495654	0
0.525789	0.0495654	0
0.534892	0.0495654	0
0.544256	0.0495654	0
0.553887	0.0495654	0
0.563789	0.0495654	0
0.573967	0.0495654	0
0.584425	0.0495654	0
0.595169	0.0495654	0
0.606201	0.0495654	0
0.617526	0.0495654	0
0.629149	0.0495654	0
0.641073	0.0495654	0
0.653301	0.0495654	0
0.665836	0.0495654	0
0.678683	0.0495654	0
0.691842	0.0495654	0
0.705318	0.0495654	0
0.719112	0.0495654	0
0.733225	0.0495654	0
0.74766	0.0495654	0
0.762417	0.0495654	0
0.777496	0.0495654	0
0.792899	0.0495654	0
0.808625	0.0495654	0
0.824674	0.0495654	0
0.841044	0.0495654	0
0.857733	0.0495654	0
0.87474	0.0495654	0
0.892062	0.0495654	0
0.909695	0.0495654	0
0.927637	0.0495654	0
0.945883	0.0495654	0
0.964428	0.0495654	0
0.983267	0.0495654	0
1.00239	0.0495654	0
1.0218	0.0495654	0
1.04148	0.0495654	0
1.06143	0.0495654	0
1.08164	0.0495654	0
1.1021	0.0495654	0
1.12279	0.0495654	0
1.14372	0.0495654	0
1.16487	0.0495654	0
1.18623	0.0495654	0
1.20778	0.0495654	0
1.22952	0.0495654	0
1.25143	0.0495654	0
1.27351	0.0495654	0
1.29573	0.0495654	0
1.31808	0.0495654	0
1.34056	0.0495654	0
1.36314	0.0495654	0
1.38581	0.0495654	0
1.40855	0.0495654	0
1.43136	0.0495654	0
1.45422	0.0495654	0
1.4771	0.0495654	0
1.5	0.0495654	0
-0	0.0535024	0
0.034319	0.0535024	0
0.0684314	0.0535024	0
0.102136	0.0535024	0
0.135239	0.0535024	0
0.167565	0.0535024	0
0.198951	0.0535024	0
0.229258	0.0535024	0
0.258367	0.0535024	0
0.286181	0.0535024	0
0.31263	0.0535024	0
0.337663	0.0535024	0
0.361252	0.0535024	0
0.383387	0.0535024	0
0.404079	0.0535024	0
0.42335	0.0535024	0
0.441237	0.0535024	0
0.457787	0.0535024	0
0.473056	0.0535024	0
0.487105	0.0535024	0
0.5	0.0535024	0
0.508348	0.0535024	0
0.516943	0.0535024	0
0.525789	0.0535024	0
0.534892	0.0535024	0
0.544256	0.0535024	0
0.553887	0.0535024	0
0.563789	0.0535024	0
0.573967	0.0535024	0
0.584425	0.0535024	0
0.595169	0.0535024	0
0.606201	0.0535024	0
0.617526	0.0535024	0
0.629149	0.0535024	0
0.641073	0.0535024	0
0.653301	0.0535024	0
0.665836	0.0535024	0
0.678683	0.0535024	0
0.691842	0.0535024	0
0.705318	0.0535024	0
0.719112	0.0535024	0
0.733225	0.0535024	0
0.74766	0.0535024	0
0.762417	0.0535024	0
0.777496	0.0535024	0
0.792899	0.0535024	0
0.808625	0.0535024	0
0.824674	0.0535024	0
0.841044	0.0535024	0
0.857733	0.0535024	0
0.87474	0.0535024	0
0.892062	0.0535024	0
0.909695	0.0535024	0
0.927637	0.0535024	0
0.945883	0.0535024	0
0.964428	0.0535024	0
0.983267	0.0535024	0
1.00239	0.0535024	0
1.0218	0.0535024	0
1.04148	0.0535024	0
1.06143	0.0535024	0
1.08164	0.0535024	0
1.1021	0.0535024	0
1.12279	0.0535024	0
1.14372	0.0535024	0
1.16487	0.0535024	0
1.18623	0.0535024	0
1.20778	0.0535024	0
